match_name,id,team,name,position,xtPosition,playMins,result,points,teamGoals,teamGoalsConceded,goals,assists,goalsConceded,penaltyConceded,cornersTotal,aerialsWon,dribblesLost,shotsTotal,passesAccurate,tackleUnsuccesful,defensiveAerials,aerialsTotal,offensiveAerials,passesTotal,throwInsTotal,offsidesCaught,interceptions,ratings,touches,dispossessed,parriedSafe,claimsHigh,clearances,throwInAccuracy,collected,parriedDanger,possession,shotsOffTarget,dribblesAttempted,shotsOnPost,dribblesWon,cornersAccurate,tackleSuccess,throwInsAccurate,dribbleSuccess,errorsCount,aerialSuccess,shotsBlocked,tacklesTotal,tackleSuccessful,shotsOnTarget,dribbledPast,passesKey,foulsCommited,totalSaves,passSuccess,claimsTotal,adjustedRating,overallRating,parriedDangerRating,cccPassesRating,shotsAccuracyRating,errorsRating,goalsConcededRating,dribbleSuccessRating,aerialSuccessRating,collectedRating,totalSavesRating,dribbledPastRating,goalsRating,defenseThreeRatting,passesAccuracyRating,defenseThree,totalErrors,cccPasses,totalCollected,totalParried,shotsAccuracy,passesAccuracy
France-Ligue-1/2017-2018/2017-12-17/Nice-Bordeaux,300715,Bordeaux,Valentin Vada,Sub,Sub,0,-1,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Nice-Bordeaux,330832,Bordeaux,Zaydou Youssouf,Sub,Sub,0,-1,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Nice-Bordeaux,29586,Bordeaux,Benoit Costil,Sub,Sub,0,-1,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Nice-Bordeaux,346771,Bordeaux,Thomas Carrique,Sub,Sub,0,-1,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,71833,Lyon,Anthony Lopes,GK,GK,90,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1300.0,0,3.2775488483212323,8.19387212080308,15.0,0.0,0.0,15.0,20.0,0.0,0.0,3.2866885199139,24.749488857210185,0.0,0.0,0.0,3.9025438309067155,0.0,0.0,0.0,0.0,5.0,0,0.6086956521739131
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,145996,Lyon,Kenny Tete,DR,DL/DR,90,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,1.0,1.0,35.0,14.0,1.0,5.0,0,69.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,1.0,0.0,200.0,8.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1600.0,0,2.3451755488385753,5.862938872096438,0.0,0.0,0.0,9.0,0.0,15.0,0.043169856791658225,0.0,0.0,16.0,0.0,18.28225527004211,0.30396359413061375,9.0,0.0,0.0,0.0,0.0,0,0.6
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,27761,Lyon,Marcelo,DC,DC,90,2,3.0,2.0,0.0,0,0,0,0,0.0,3.0,0.0,1.0,30.0,1.0,3.0,4.0,1.0,40.0,0.0,0.0,1.0,0,56.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2483.33,0,2.269464571569151,5.673661428922877,0.0,0.0,0.0,15.0,0.0,0.0,22.076758766566844,0.0,0.0,2.0,0.0,15.000000450000005,2.659855072661915,10.0,0.0,0.0,0.0,0.0,0.0,0.75
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,22115,Lyon,Jérémy Morel,DC,DC,90,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,0,48.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2450.0,0,1.9256466630411204,4.814116657602801,0.0,0.0,0.0,15.0,0.0,0.0,0.21584928395829112,0.0,0.0,10.0,0.0,13.296044924629582,9.629272367440137,9.0,0.0,0.0,0.0,0.0,0,0.9428571428571428
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,121718,Lyon,Fernando Marçal,DL,DL/DR,90,2,3.0,2.0,0.0,0,0,0,0,0.0,3.0,0.0,0.0,32.0,1.0,3.0,4.0,1.0,43.0,7.0,0.0,1.0,0,68.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.75,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2433.34,0,1.8222555431684861,4.555638857921215,0.0,0.0,0.0,9.0,0.0,1.148455916387796,4.415351753313369,0.0,0.0,8.0,0.0,18.28225527004211,4.71032563946887,9.0,0.0,0.0,0.0,0.0,0,0.7441860465116279
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,300705,Lyon,Lucas Tousart,DMC,DM,90,2,3.0,2.0,0.0,0,0,0,0,0.0,3.0,0.0,1.0,20.0,2.0,3.0,4.0,1.0,26.0,0.0,0.0,0.0,0,37.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.75,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1600.0,0,1.5921090345460005,3.9802725863650013,0.0,0.0,0.0,15.0,0.0,0.0,9.522096493949373,0.0,0.0,2.0,0.0,10.153833255914364,3.1267961137862725,5.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,321389,Lyon,Tanguy NDombele,DMC,DM,83,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,1.0,1.0,39.0,0.0,0.0,3.0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2700.0,0,1.8753028166828944,4.688257041707236,0.0,0.0,0.0,15.0,0.0,0.0,0.2840551165487745,0.0,0.0,5.662650602409639,0.0,11.46801895793267,14.46784574018127,5.0,0.0,0.0,0.0,0.0,0,0.8974358974358975
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,125004,Lyon,Maxwel Cornet,AMR,FW,90,2,3.0,2.0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,18.0,2.0,0.0,4.0,4.0,27.0,0.0,0.0,1.0,0,49.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1750.0,0,2.2610379253255,5.65259481331375,0.0,18.0,19.98579614477346,0.0,0.0,5.0,0.5804156632005221,0.0,0.0,0.0,0.0,4.983395286623784,7.97634103853974,3.0,0.0,3.0,0.0,0.0,1.0,0.6666666666666666
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,134893,Lyon,Nabil Fekir,AMC,AMC/SS,91,2,3.0,2.0,0.0,1,0,0,0,5.0,1.0,2.0,1.0,29.0,1.0,0.0,4.0,4.0,33.0,0.0,1.0,0.0,0,58.0,1.0,0.0,0.0,0.0,400.0,0.0,0.0,39.0,0.0,7.0,0.0,5.0,4.0,100.0,0.0,350.0,0.0,0.25,0.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,2400.0,0,3.082624355592996,7.70656088898249,0.0,14.835164835164836,4.999999999999982,0.0,0.0,15.0,1.4462866840557194,0.0,0.0,0.0,24.725274725274726,1.1734846312824525,14.88539801404718,1.0,0.0,3.0,0.0,0.0,1.0,0.8787878787878788
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,322096,Lyon,Houssem Aouar,AML,FW,90,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,3.0,0.0,24.0,0.0,1.0,1.0,0.0,31.0,0.0,1.0,4.0,0,58.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1800.0,0,0.8905032487628279,2.22625812190707,0.0,0.0,1.1608313264010441,0.0,0.0,1.20323103682104,0.5804156632005221,0.0,0.0,0.0,0.0,5.0,14.31810319264809,10.0,0.0,0.0,0.0,0.0,0,0.7741935483870968
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,323236,Lyon,Mariano,FW,FW,79,2,3.0,2.0,0.0,1,0,0,0,0.0,2.0,1.0,3.0,11.0,1.0,1.0,3.0,2.0,13.0,0.0,1.0,0.0,0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0,0.6666666666666666,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1000.0,0,2.9524455620155323,7.381113905038831,0.0,0.0,19.98579614477346,0.0,0.0,5.0,9.455519455490274,0.0,0.0,0.0,19.367088607594937,2.611760934928773,17.390973907600866,1.0,0.0,0.0,0.0,0.0,1.0,0.8461538461538461
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,296337,Lyon,Ferland Mendy,Sub,Sub,3,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,95422,Lyon,Jordan Ferri,Sub,Sub,15,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.8333333333333334
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,110154,Lyon,Memphis Depay,Sub,Sub,11,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,4092,Lyon,Rafael,Sub,Sub,0,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,322095,Lyon,Mouctar Diakhaby,Sub,Sub,0,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,336074,Lyon,Myziane Maolida,Sub,Sub,0,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,81949,Lyon,Mathieu Gorgelin,Sub,Sub,0,2,3.0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,29545,Marseille,Steve Mandanda,GK,GK,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,1.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,0.0,0,37.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1700.0,0,1.045705496758593,2.6142637418964823,15.0,0.0,0.0,-10.0,0.0,0.0,0.0,3.2866885199139,12.500000375000006,0.0,0.0,0.0,5.35594852405092,2.0,1.0,0.0,0.0,3.0,0,0.6896551724137931
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,62108,Marseille,Hiroki Sakai,DR,DL/DR,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,2.0,0.0,0.0,34.0,0.0,1.0,3.0,2.0,42.0,11.0,0.0,2.0,0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2400.0,0,1.6717411597259844,4.179352899314961,0.0,0.0,0.0,9.0,0.0,1.148455916387796,3.9315031472141264,0.0,0.0,16.0,0.0,3.9978081522773428,7.7157617772703455,4.0,0.0,0.0,0.0,0.0,0,0.8095238095238095
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,26877,Marseille,Adil Rami,DC,DC,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2800.0,0,1.336428062007709,3.341070155019272,0.0,0.0,0.0,15.0,0.0,0.0,0.21584928395829112,0.0,0.0,10.0,0.0,2.978142082067699,5.216710184166732,1.0,0.0,0.0,0.0,0.0,1.0,0.8043478260869565
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,9279,Marseille,Rolando,DC,DC,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,1.0,0.0,1.0,52.0,1.0,2.0,2.0,0.0,54.0,0.0,0.0,0.0,0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.5,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,4000.0,0,1.8567010469818486,4.641752617454621,0.0,0.0,0.0,15.0,0.0,0.0,12.500000375000006,0.0,0.0,2.0,0.0,7.125757433413591,9.791768366132612,5.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,134902,Marseille,Jordan Amavi,DL,DL/DR,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,4.0,0.0,2.0,38.0,1.0,5.0,5.0,0.0,45.0,7.0,0.0,3.0,0,74.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,3.0,0.0,3.0,0.0,300.0,7.0,300.0,0.0,0.8,1.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,2216.67,0,2.4858411747222675,6.214602936805669,0.0,5.0,0.0,9.0,0.0,15.0,4.617181361204069,0.0,0.0,8.0,0.0,11.717744729957886,8.811103276894732,7.0,0.0,1.0,0.0,0.0,0.0,0.8444444444444444
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,43369,Marseille,Luiz Gustavo,DMC,DM,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,2.0,0.0,4.0,55.0,1.0,1.0,2.0,1.0,60.0,0.0,0.0,0.0,0,78.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,3800.0,0,2.283435680704455,5.7085892017611375,0.0,0.0,0.0,15.0,0.0,0.0,9.978626330052272,0.0,0.0,6.0,0.0,10.153833255914364,15.953432431644732,5.0,0.0,0.0,0.0,0.0,0.25,0.9166666666666666
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,349561,Marseille,André-Frank Zambo Anguissa,DMC,DM,62,-2,0.0,0.0,2.0,0,0,2,0,0.0,1.0,0.0,0.0,32.0,3.0,1.0,1.0,0.0,37.0,1.0,0.0,0.0,0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,2.0,0.0,200.0,1.0,200.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,5.0,0.0,2100.0,0,1.642302795159791,4.105756987899477,0.0,7.258064516129032,0.0,15.0,0.0,0.0,9.978626330052272,0.0,0.0,-7.419354838709676,0.0,4.76616534467532,11.474068526847816,2.0,0.0,1.0,0.0,0.0,0,0.8648648648648649
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,99143,Marseille,Florian Thauvin,AMR,FW,90,-2,0.0,0.0,2.0,0,0,2,0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,1.0,0.0,1.0,0.0,200.0,1.0,100.0,0.0,0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2416.6800000000007,0,1.3350188463672628,3.3375471159181567,0.0,12.0,1.1608313264010441,0.0,0.0,5.0,0.5804156632005221,0.0,0.0,0.0,0.0,4.503642986322051,10.130581183257945,2.0,0.0,2.0,0.0,0.0,0.0,0.7021276595744681
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,14058,Marseille,Dimitri Payet,AMC,AMC/SS,90,-2,0.0,0.0,2.0,0,0,2,0,10.0,0.0,0.0,2.0,45.0,1.0,1.0,1.0,0.0,54.0,0.0,0.0,0.0,0,75.0,1.0,0.0,0.0,0.0,350.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,3133.34,0,1.7327822825307053,4.331955706326763,0.0,25.0,4.934329277445253,0.0,0.0,1.1924824474148639,0.0021453018209857994,0.0,0.0,0.0,0.0,0.0024298565584517117,12.188170180028076,0.0,0.0,5.0,0.0,0.0,0.5,0.8333333333333334
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,115587,Marseille,Lucas Ocampos,AML,FW,59,-2,0.0,0.0,2.0,0,0,2,0,0.0,2.0,0.0,2.0,14.0,3.0,2.0,3.0,1.0,15.0,2.0,0.0,2.0,0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,450.0,2.0,100.0,0.0,0.6666666666666666,1.0,8.0,5.0,1.0,3.0,0.0,1.0,0.0,1150.0,0,2.1818655671120992,5.454663917780247,0.0,0.0,15.817860962698111,0.0,0.0,5.0,9.455519455490274,0.0,0.0,0.0,0.0,5.0,19.273258759614087,8.0,0.0,0.0,0.0,0.0,0.5,0.9333333333333333
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,93917,Marseille,Valère Germain,FW,FW,69,-2,0.0,0.0,2.0,0,0,2,0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,6.0,5.0,24.0,1.0,2.0,0.0,0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1325.0,0,0.8344561706217954,2.0861404265544885,0.0,0.0,1.1608313264010441,0.0,0.0,1.20323103682104,0.5804156632005221,0.0,0.0,0.0,0.0,4.922150085352886,12.994776153769394,2.0,0.0,0.0,0.0,0.0,0.0,0.75
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,288883,Marseille,Maxime Lopez,Sub,Sub,32,-2,0.0,0.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,1.0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,0.0,100.0,1.0,100.0,0.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2075.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0.9736842105263158
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,115508,Marseille,Morgan Sanson,Sub,Sub,25,-2,0.0,0.0,2.0,0,0,0,0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9090909090909091
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,32432,Marseille,Kostas Mitroglou,Sub,Sub,35,-2,0.0,0.0,2.0,0,0,0,0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,121849,Marseille,Clinton N'Jie,Sub,Sub,0,-2,0.0,0.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2017-12-17/Lyon-Marseille,104747,Marseille,Bouna Sarr,Sub,Sub,0,-2,0.0,0.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
