id,name,position,assistCount,keyPassCount,keyPassDistance,keyPassPositionDistance,matchCount,minutes,positionDistancePerKp,distancePerKp,kpPerMinutes,kpPerMatch
285267,Youssef El Jebli,MC,1.0,10.0,272.30720563099436,369.43211968728906,8.0,720.0,36.9432119687289,27.230720563099435,0.013888888888888888,1.25
288883,Maxime Lopez,MC,2.0,10.0,267.4747154898502,400.2384005044802,6.0,489.0,40.023840050448015,26.747471548985022,0.02044989775051125,1.6666666666666667
288892,Ramy Bensebaini,DL,0.0,10.0,249.38436647101057,411.0148817402423,16.0,1516.0,41.101488174024226,24.938436647101057,0.006596306068601583,0.625
136215,Jean Zimmer,MR,0.0,10.0,305.5580057605964,390.900155052501,5.0,444.0,39.0900155052501,30.555800576059642,0.02252252252252252,2.0
125476,João Mário,MC,2.0,10.0,257.2326843443867,374.0931041052644,8.0,686.0,37.40931041052644,25.723268434438673,0.014577259475218658,1.25
122296,Andrea Petagna,FW,0.0,10.0,343.3497585399542,387.3674308430119,18.0,1612.0,38.73674308430119,34.334975853995424,0.00620347394540943,0.5555555555555556
275605,Oussama Haddadi,DL,2.0,10.0,270.91478479889724,354.57229912474145,10.0,921.0,35.45722991247415,27.091478479889723,0.010857763300760043,1.0
241020,Rolando Mandragora,MC,1.0,10.0,266.4146940354189,404.10667414587874,15.0,2759.0,40.41066741458788,26.64146940354189,0.003624501631025734,0.6666666666666666
308754,Lazaros Lamprou,FWL,2.0,10.0,241.7428967125311,292.50440696550095,7.0,657.0,29.250440696550093,24.17428967125311,0.015220700152207,1.4285714285714286
231150,François Kamano,FWL,0.0,10.0,225.03948012784468,354.67175880742593,10.0,874.0,35.467175880742595,22.50394801278447,0.011441647597254004,1.0
130899,Yannick Gerhardt,MC,1.0,10.0,311.5797831534917,434.0468663592462,13.0,1195.0,43.40468663592462,31.15797831534917,0.008368200836820083,0.7692307692307693
303908,Giovani Lo Celso,MC,1.0,10.0,280.03278911418903,379.87179008444576,10.0,925.0,37.98717900844458,28.003278911418903,0.010810810810810811,1.0
21191,Igor Stasevich,FWL,5.0,10.0,380.9711066716193,443.9132672088263,5.0,465.0,44.39132672088263,38.09711066716193,0.021505376344086023,2.0
238304,Álex Granell,DML,2.0,10.0,430.0647171264811,407.5756202559656,5.0,460.0,40.757562025596556,43.006471712648114,0.021739130434782608,2.0
238903,Ellyes Skhiri,MC,0.0,10.0,196.85143832578422,416.10664750066735,17.0,1590.0,41.61066475006673,19.685143832578422,0.006289308176100629,0.5882352941176471
132273,Wendell,DL,1.0,10.0,356.47220038215767,412.80963934681563,14.0,1288.0,41.280963934681566,35.647220038215764,0.007763975155279503,0.7142857142857143
19701,Andreas Beck,DR,0.0,10.0,347.14650220333084,486.44575948755227,8.0,743.0,48.644575948755225,34.714650220333084,0.013458950201884253,1.25
316029,Sofiane Alakouch,DR,0.0,10.0,250.8635033389615,395.3924220091576,12.0,1016.0,39.53924220091576,25.08635033389615,0.00984251968503937,0.8333333333333334
273304,Andrija Novakovich,FW,1.0,10.0,169.36402123696635,314.0253564968831,11.0,1050.0,31.40253564968831,16.936402123696634,0.009523809523809525,0.9090909090909091
317354,Álvaro Odriozola,DR,1.0,10.0,227.45996547930213,336.48177112562354,9.0,771.0,33.64817711256235,22.74599654793021,0.01297016861219196,1.1111111111111112
14871,Rodrigo Palacio,FW,2.0,10.0,268.4097244191504,335.15259052579916,8.0,755.0,33.515259052579914,26.84097244191504,0.013245033112582781,1.25
31826,Seamus Coleman,DR,0.0,10.0,202.62348565585168,333.31023322689566,14.0,1338.0,33.33102332268957,20.262348565585167,0.007473841554559043,0.7142857142857143
25244,Alexis Sánchez,FWL,1.0,10.0,222.73932752748487,330.193096564102,4.0,308.0,33.0193096564102,22.273932752748486,0.032467532467532464,2.5
255777,Ruben Loftus-Cheek,MC,0.0,10.0,236.04705968583926,346.4421757433305,6.0,511.0,34.64421757433305,23.604705968583925,0.019569471624266144,1.6666666666666667
261698,Gonzalo Melero,MC,1.0,10.0,248.16073667185773,320.07642230206454,9.0,751.0,32.00764223020646,24.816073667185773,0.013315579227696404,1.1111111111111112
141736,Karol Linetty,MC,1.0,10.0,191.09850982284215,432.72521618065645,15.0,1297.0,43.272521618065646,19.109850982284215,0.007710100231303007,0.6666666666666666
141726,Robin Gosens,DML,2.0,10.0,266.69129950319393,363.40936175434535,6.0,554.0,36.340936175434535,26.669129950319395,0.018050541516245487,1.6666666666666667
27254,Daniel Wass,DR,1.0,10.0,335.71970719290084,429.0556186045453,8.0,721.0,42.90556186045453,33.571970719290086,0.013869625520110958,1.25
131051,Jason,DMR,2.0,10.0,215.0819402755541,426.9239473086999,8.0,729.0,42.69239473086999,21.50819402755541,0.013717421124828532,1.25
