match_id,team_id,player_id,player_name,minute,x,y,goalMouthY,goalMouthZ,shot_type,is_big_chance,is_from_corner,is_open_play,is_counter,is_set_piece,is_freekick,is_penalty,is_on_target,is_blocked,is_goal
2018-01-03/Arsenal-Chelsea,13,73078,Alexandre Lacazette,63,89.2,36.9,45.5,10.1,1,0,0,0,1,0,0,0,1,0,0
2018-01-03/Arsenal-Chelsea,15,33404,Eden Hazard,66,88.5,50.0,51.8,13.3,1,1,0,0,0,0,0,1,1,0,1
2018-01-03/Arsenal-Chelsea,15,91213,Álvaro Morata,69,89.0,40.0,44.0,43.1,1,1,0,0,1,0,0,0,0,0,0
2018-01-03/Arsenal-Chelsea,15,114075,N'Golo Kanté,71,81.1,35.2,,,1,0,0,1,0,0,0,0,0,1,0
2018-01-03/Arsenal-Chelsea,15,84008,Marcos Alonso,83,92.5,43.9,50.6,1.3,1,1,0,1,0,0,0,0,1,0,1
2018-01-03/Arsenal-Chelsea,13,125211,Héctor Bellerín,85,90.9,35.1,47.9,90.3,1,0,0,1,0,0,0,0,0,0,0
2018-01-03/Arsenal-Chelsea,13,80921,Shkodran Mustafi,87,81.8,51.5,,,1,0,1,0,0,1,0,0,0,1,0
2018-01-03/Arsenal-Chelsea,13,25244,Alexis Sánchez,90,89.3,55.0,,,1,0,0,1,0,0,0,0,0,1,0
2018-01-03/Arsenal-Chelsea,13,125211,Héctor Bellerín,91,85.8,39.8,53.5,22.2,1,0,0,1,0,0,0,0,1,0,1
2018-01-03/Arsenal-Chelsea,15,91213,Álvaro Morata,92,87.5,46.8,49.7,17.1,1,1,0,1,0,0,0,0,1,0,0
2018-01-03/Arsenal-Chelsea,15,141312,Davide Zappacosta,92,83.8,43.3,53.5,40.5,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Watford-Everton,27,116317,Abdoulaye Doucouré,5,77.4,51.5,25.5,81.9,1,0,1,0,0,1,0,0,0,0,0
2018-02-24/Watford-Everton,31,69346,Gylfi Sigurdsson,14,77.0,48.2,48.5,0.6,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Watford-Everton,31,13796,Theo Walcott,19,94.7,42.1,,,2,0,0,1,0,0,0,0,0,1,0
2018-02-24/Watford-Everton,31,8408,Ashley Williams,24,89.4,47.0,64.4,12.5,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Watford-Everton,27,33590,Etienne Capoue,32,74.9,55.0,47.4,70.8,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Watford-Everton,27,98317,Gerard Deulofeu,35,77.5,57.2,,,1,0,0,0,0,1,1,0,0,1,0
2018-02-24/Watford-Everton,27,21499,José Holebas,36,77.1,65.2,,,1,0,0,0,0,1,0,0,0,1,0
2018-02-24/Watford-Everton,27,27349,Sebastian Prödl,46,92.4,49.3,38.0,61.1,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Watford-Everton,31,107941,Michael Keane,51,93.5,51.8,41.0,19.4,2,1,0,0,0,1,0,0,0,0,0
2018-02-24/Watford-Everton,27,25832,Troy Deeney,54,88.2,55.9,54.0,30.4,2,0,0,1,0,0,0,0,1,0,0
2018-02-24/Watford-Everton,31,3859,Wayne Rooney,67,86.2,43.0,56.1,84.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Watford-Everton,27,33590,Etienne Capoue,77,71.4,61.4,62.2,69.4,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Watford-Everton,27,75919,Kiko Femenía,78,92.0,29.3,52.3,1.9,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Watford-Everton,27,32323,Daryl Janmaat,78,85.2,30.6,50.8,3.2,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Watford-Everton,27,25832,Troy Deeney,78,88.6,43.9,45.8,26.6,1,0,0,1,0,0,0,0,1,0,1
2018-02-24/Watford-Everton,27,14255,Stefano Okaka,86,79.4,63.3,48.9,1.3,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Watford-Everton,27,33590,Etienne Capoue,87,75.8,41.8,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Watford-Everton,27,21499,José Holebas,87,78.8,73.0,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Watford-Everton,31,110189,Jordan Pickford,92,89.7,50.7,59.7,19.4,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Watford-Everton,31,77438,Cenk Tosun,92,97.1,51.5,51.6,15.2,2,0,1,0,0,1,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,175,25964,Salomón Rondón,3,76.1,66.4,49.1,83.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,166,107848,Alex Pritchard,35,88.8,41.8,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/West Brom-Huddersfield,166,42947,Rajiv van La Parra,35,92.7,58.5,48.6,19.6,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,166,136896,Florent Hadergjonaj,40,67.9,45.4,48.1,23.4,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,175,76050,James McClean,41,90.3,54.3,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/West Brom-Huddersfield,175,76050,James McClean,42,92.2,58.2,51.4,68.1,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,166,42947,Rajiv van La Parra,43,86.4,75.4,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/West Brom-Huddersfield,166,42947,Rajiv van La Parra,47,89.0,50.4,53.7,0.6,1,0,0,1,0,0,0,0,1,0,1
2018-02-24/West Brom-Huddersfield,166,83335,Danny Williams,53,73.9,37.6,57.0,9.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,175,188,Gareth Barry,54,79.8,34.2,50.0,19.0,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,166,135259,Steve Mounie,55,85.2,37.6,47.1,23.4,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/West Brom-Huddersfield,166,107848,Alex Pritchard,58,81.3,65.8,52.5,22.2,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,175,73063,Craig Dawson,63,96.0,50.7,51.7,5.1,2,1,1,0,0,1,0,0,1,0,1
2018-02-24/West Brom-Huddersfield,166,83335,Danny Williams,65,75.5,46.6,53.4,24.7,1,0,0,0,0,1,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,166,135259,Steve Mounie,67,89.1,42.7,38.3,11.1,2,0,0,0,0,1,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,175,8507,Chris Brunt,69,74.0,63.0,47.3,26.6,1,0,0,0,0,1,1,0,1,0,0
2018-02-24/West Brom-Huddersfield,166,107848,Alex Pritchard,71,94.9,39.8,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/West Brom-Huddersfield,166,83335,Danny Williams,77,73.8,35.1,47.7,66.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,166,42947,Rajiv van La Parra,79,89.7,70.3,52.1,3.2,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/West Brom-Huddersfield,166,135259,Steve Mounie,80,76.0,60.2,,,1,0,0,0,0,1,1,0,0,1,0
2018-02-24/West Brom-Huddersfield,166,83335,Danny Williams,80,80.0,61.1,51.4,66.7,1,0,1,0,0,1,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,175,244303,Oliver Burke,83,93.0,31.4,,,1,0,0,0,1,0,0,0,0,1,0
2018-02-24/West Brom-Huddersfield,175,73063,Craig Dawson,84,96.7,53.3,51.6,63.9,2,1,1,0,0,1,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,175,67424,Grzegorz Krychowiak,86,74.8,62.1,70.1,80.6,1,0,0,0,0,1,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,175,25964,Salomón Rondón,90,87.7,40.7,40.0,13.9,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/West Brom-Huddersfield,166,135837,Tommy Smith,93,77.3,26.5,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Brighton-Swansea,259,13814,Nathan Dyer,5,81.2,34.9,,,1,0,1,0,0,1,0,0,0,1,0
2018-02-24/Brighton-Swansea,211,71824,Pascal Groß,6,94.5,34.6,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Brighton-Swansea,211,243548,José Izquierdo,6,83.6,50.7,40.8,81.9,1,0,1,0,0,1,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,21427,Glenn Murray,10,81.9,68.4,33.6,2.8,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,71824,Pascal Groß,12,82.5,35.8,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Brighton-Swansea,211,77429,Davy Pröpper,13,72.1,56.6,38.2,11.1,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,21427,Glenn Murray,17,88.5,50.0,49.4,27.2,1,1,0,0,0,0,0,1,1,0,1
2018-02-24/Brighton-Swansea,259,44847,Federico Fernández,25,92.4,47.9,68.2,2.8,2,0,0,0,0,1,0,0,0,0,0
2018-02-24/Brighton-Swansea,259,101605,Mike van der Hoorn,26,69.4,51.9,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Brighton-Swansea,211,75692,Shane Duffy,43,91.3,52.7,52.5,40.5,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Brighton-Swansea,259,67491,Jordan Ayew,45,81.8,59.0,55.3,1.9,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,259,33748,Martin Olsson,45,91.9,56.3,56.8,8.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,243548,José Izquierdo,47,82.5,71.5,34.8,63.9,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,71824,Pascal Groß,48,87.7,65.5,52.3,17.1,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Brighton-Swansea,259,134459,Sam Clucas,49,72.9,64.3,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Brighton-Swansea,259,42916,Ki Sung-yueng,51,81.0,52.4,53.6,8.2,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Brighton-Swansea,211,77429,Davy Pröpper,54,75.7,72.4,35.3,19.4,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,21427,Glenn Murray,64,85.9,67.2,43.0,6.9,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,21427,Glenn Murray,68,91.6,48.4,49.3,12.0,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Brighton-Swansea,211,86794,Anthony Knockaert,72,90.5,43.4,51.8,3.8,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Brighton-Swansea,259,33748,Martin Olsson,81,89.7,61.2,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Brighton-Swansea,259,42916,Ki Sung-yueng,82,73.4,45.6,36.6,76.4,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,79442,Ezequiel Schelotto,84,76.3,27.1,35.1,15.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,259,317506,Tammy Abraham,84,75.8,45.6,61.5,1.4,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,24238,Dale Stephens,89,90.1,32.4,57.3,8.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Brighton-Swansea,211,107622,Jürgen Locadia,89,97.5,51.9,49.6,1.3,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Brighton-Swansea,259,134459,Sam Clucas,91,74.4,47.5,58.2,66.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,75198,Matty James,1,83.5,44.5,49.1,65.3,1,0,1,0,0,1,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,104749,Riyad Mahrez,3,82.2,24.7,59.2,12.5,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,96,112698,Badou Ndiaye,12,76.5,46.4,46.4,5.1,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Leicester-Stoke,96,106486,Konstantinos Stafylidis,20,74.3,65.1,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Leicester-Stoke,14,104749,Riyad Mahrez,24,81.9,31.9,51.9,5.1,1,0,1,0,0,1,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,104749,Riyad Mahrez,29,76.8,43.7,61.5,16.7,1,0,0,0,1,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,96,76304,Xherdan Shaqiri,42,77.8,50.3,45.5,5.1,1,0,0,1,0,0,0,0,1,0,1
2018-02-24/Leicester-Stoke,14,42147,Marc Albrighton,46,91.6,72.1,48.0,3.2,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Leicester-Stoke,96,26013,Mame Biram Diouf,45,70.7,49.3,61.0,8.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,42147,Marc Albrighton,46,80.1,67.6,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Leicester-Stoke,14,299272,Ben Chilwell,51,75.3,57.9,49.1,10.8,1,0,0,0,0,1,0,0,1,0,0
2018-02-24/Leicester-Stoke,96,76304,Xherdan Shaqiri,55,70.1,51.2,41.5,12.5,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,327683,Wilfred Ndidi,61,72.7,56.9,38.3,77.8,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,104749,Riyad Mahrez,78,81.2,47.0,53.5,9.5,1,0,1,0,0,1,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,106981,Jamie Vardy,78,97.0,67.2,1.7,5.6,1,0,1,0,0,1,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,99487,Harry Maguire,78,97.0,34.2,45.7,21.5,1,0,1,0,0,1,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,42147,Marc Albrighton,79,76.3,34.3,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Leicester-Stoke,14,104749,Riyad Mahrez,85,74.1,38.2,59.8,83.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Leicester-Stoke,96,8327,Charlie Adam,87,72.9,50.3,,,1,0,0,0,0,1,1,0,0,1,0
2018-02-24/Leicester-Stoke,14,104749,Riyad Mahrez,87,86.9,54.0,54.0,8.9,1,1,0,1,0,0,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,75198,Matty James,88,92.2,56.3,44.7,22.2,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Leicester-Stoke,14,75198,Matty James,88,95.7,53.7,49.7,1.9,1,0,1,0,0,1,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,8157,Wes Morgan,88,91.2,43.3,51.9,10.8,2,0,1,0,0,1,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,289253,Kelechi Iheanacho,89,78.8,26.4,51.4,4.4,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Leicester-Stoke,14,327683,Wilfred Ndidi,91,85.6,37.1,36.0,9.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,108226,Mohamed Salah,2,86.6,62.3,47.1,1.3,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,95408,Virgil van Dijk,6,91.0,46.7,48.9,12.7,2,0,1,0,0,1,0,0,1,0,0
2018-02-24/Liverpool-West Ham,29,34693,Marko Arnautovic,14,84.2,39.4,51.4,32.3,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,29,34693,Marko Arnautovic,15,84.9,68.7,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Liverpool-West Ham,29,14244,Pablo Zabaleta,15,86.4,36.3,65.4,18.1,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,109915,Sadio Mané,18,91.7,47.4,50.8,65.3,2,1,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,4511,James Milner,19,76.2,52.0,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Liverpool-West Ham,29,89998,Manuel Lanzini,26,88.5,63.1,49.9,10.8,1,0,0,0,0,1,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,111212,Emre Can,28,96.3,53.2,54.6,7.0,2,0,1,0,0,1,0,0,1,0,1
2018-02-24/Liverpool-West Ham,26,111212,Emre Can,31,80.8,60.0,41.3,9.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,108226,Mohamed Salah,31,97.1,41.3,47.4,52.8,2,1,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,29,34693,Marko Arnautovic,41,76.9,76.4,49.4,29.7,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,108226,Mohamed Salah,45,79.3,67.8,,,1,0,0,0,0,1,1,0,0,1,0
2018-02-24/Liverpool-West Ham,26,108226,Mohamed Salah,50,90.5,59.8,46.7,0.6,1,0,0,1,0,0,0,0,1,0,1
2018-02-24/Liverpool-West Ham,26,84146,Alex Oxlade-Chamberlain,53,90.0,30.7,44.0,33.3,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,109915,Sadio Mané,55,86.5,38.4,50.7,2.5,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,96182,Roberto Firmino,56,91.7,54.6,48.1,1.9,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Liverpool-West Ham,29,69517,Michail Antonio,58,87.4,33.7,53.9,6.3,1,0,0,0,1,0,0,0,1,0,1
2018-02-24/Liverpool-West Ham,26,108226,Mohamed Salah,60,90.2,41.5,49.3,1.3,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,96182,Roberto Firmino,61,89.6,60.4,49.9,5.7,1,1,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,109915,Sadio Mané,61,82.0,46.1,49.2,28.5,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,29,8148,James Collins,65,91.6,32.4,50.6,54.2,2,0,0,0,0,1,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,84146,Alex Oxlade-Chamberlain,67,73.9,38.4,51.2,4.4,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Liverpool-West Ham,26,109915,Sadio Mané,72,90.0,52.6,55.4,3.8,1,1,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,109915,Sadio Mané,76,96.0,50.1,54.4,17.7,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Liverpool-West Ham,26,109915,Sadio Mané,78,73.8,54.6,41.7,4.2,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,21683,Adam Lallana,85,87.9,35.5,46.7,70.8,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Liverpool-West Ham,26,84146,Alex Oxlade-Chamberlain,92,79.3,28.9,50.6,0.6,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Burnley-Southampton,184,41868,Johann Berg Gudmundsson,3,91.5,48.5,60.7,11.1,2,0,0,1,0,0,0,0,0,0,0
2018-02-24/Burnley-Southampton,184,5625,Aaron Lennon,10,82.3,53.6,49.4,15.8,1,0,0,0,0,1,0,0,1,0,0
2018-02-24/Burnley-Southampton,18,29474,Dusan Tadic,11,88.1,59.4,45.5,11.1,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Burnley-Southampton,18,90780,Oriol Romeu,11,73.4,65.8,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Burnley-Southampton,18,86425,Nathan Redmond,24,78.4,59.6,49.4,7.0,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Burnley-Southampton,184,5625,Aaron Lennon,27,84.9,53.0,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Burnley-Southampton,18,86425,Nathan Redmond,47,83.5,72.6,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Burnley-Southampton,18,86425,Nathan Redmond,54,84.9,42.4,,,1,0,1,0,0,1,0,0,0,1,0
2018-02-24/Burnley-Southampton,184,79050,Ashley Westwood,57,84.4,69.1,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Burnley-Southampton,184,33386,Ashley Barnes,60,91.0,53.9,40.3,13.9,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Burnley-Southampton,184,41868,Johann Berg Gudmundsson,66,96.6,40.0,47.4,17.1,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Burnley-Southampton,184,86454,Jeff Hendrick,66,93.2,53.2,,,2,1,0,1,0,0,0,0,0,1,0
2018-02-24/Burnley-Southampton,184,33386,Ashley Barnes,66,98.1,48.2,51.7,17.1,2,1,0,1,0,0,0,0,1,0,1
2018-02-24/Burnley-Southampton,18,125379,Guido Carrillo,72,89.4,50.7,50.6,30.4,2,0,1,0,0,1,0,0,1,0,0
2018-02-24/Burnley-Southampton,18,330916,Josh Sims,73,84.0,55.7,45.8,24.1,1,0,0,0,1,0,0,0,1,0,0
2018-02-24/Burnley-Southampton,18,123481,Mario Lemina,74,91.2,44.2,41.5,18.1,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Burnley-Southampton,18,125379,Guido Carrillo,76,90.9,59.0,,,2,0,0,1,0,0,0,0,0,1,0
2018-02-24/Burnley-Southampton,18,92550,Jack Stephens,77,92.5,46.7,52.5,21.5,2,0,0,1,0,0,0,0,1,0,0
2018-02-24/Burnley-Southampton,18,330916,Josh Sims,77,81.1,61.0,54.5,75.0,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Burnley-Southampton,18,330916,Josh Sims,81,81.2,35.5,65.9,20.8,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Burnley-Southampton,184,33386,Ashley Barnes,84,86.8,29.1,48.6,75.0,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Burnley-Southampton,18,74921,Manolo Gabbiadini,89,93.5,51.3,51.7,24.7,1,0,0,1,0,0,0,0,1,0,1
2018-02-24/Bournemouth-Newcastle,183,13846,Dan Gosling,2,90.3,45.4,47.7,62.5,2,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,69912,Junior Stanislas,7,82.1,49.3,50.3,88.9,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,134115,Callum Wilson,9,91.4,36.7,45.6,3.8,1,0,0,0,0,1,0,0,1,0,0
2018-02-24/Bournemouth-Newcastle,23,135366,Ayoze Pérez,10,72.6,57.9,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,23,132838,Kenedy,10,79.4,62.4,33.1,26.4,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,23,132838,Kenedy,13,78.1,34.5,46.2,66.7,1,0,0,0,0,1,1,0,0,0,0
2018-02-24/Bournemouth-Newcastle,23,118326,Dwight Gayle,16,95.7,50.3,50.5,1.3,1,1,0,1,0,0,0,0,1,0,0
2018-02-24/Bournemouth-Newcastle,23,118326,Dwight Gayle,16,98.2,50.0,50.0,3.8,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Bournemouth-Newcastle,23,135366,Ayoze Pérez,19,82.1,35.9,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,23,68648,Matt Ritchie,19,78.6,41.9,58.7,11.1,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,69912,Junior Stanislas,23,78.2,51.3,41.2,77.8,1,0,1,0,0,1,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,23,118326,Dwight Gayle,36,85.8,74.2,64.5,9.7,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,13846,Dan Gosling,38,80.6,48.5,50.3,88.9,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,134115,Callum Wilson,41,81.2,63.5,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,183,24827,Charlie Daniels,43,81.3,70.1,50.4,55.6,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,23,132838,Kenedy,44,73.6,49.9,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,23,118326,Dwight Gayle,45,98.2,52.0,53.2,13.3,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Bournemouth-Newcastle,183,93160,Ryan Fraser,56,86.9,57.0,57.8,55.6,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,69877,Adam Smith,59,72.7,71.1,57.1,1.4,1,0,0,1,0,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,122945,Nathan Aké,62,85.7,46.6,30.3,4.2,2,0,1,0,0,1,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,23,68648,Matt Ritchie,63,76.4,32.5,51.7,2.5,1,0,0,1,0,0,0,0,1,0,0
2018-02-24/Bournemouth-Newcastle,23,96257,Christian Atsu,70,84.8,44.0,,,1,0,0,0,1,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,23,118326,Dwight Gayle,71,80.0,38.5,,,1,0,0,0,0,1,1,0,0,1,0
2018-02-24/Bournemouth-Newcastle,23,135366,Ayoze Pérez,71,92.8,49.3,46.9,73.6,1,1,0,0,0,1,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,2837,Jermain Defoe,72,97.2,65.4,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,183,68662,Steve Cook,74,92.0,51.3,53.8,13.9,2,0,1,0,0,1,0,0,1,0,0
2018-02-24/Bournemouth-Newcastle,23,40027,Jonjo Shelvey,78,92.5,46.2,45.7,73.6,1,1,0,0,1,0,0,0,0,0,0
2018-02-24/Bournemouth-Newcastle,183,69877,Adam Smith,79,87.5,65.4,51.6,32.3,1,0,0,1,0,0,0,0,1,0,1
2018-02-24/Bournemouth-Newcastle,183,69912,Junior Stanislas,85,78.3,60.9,53.6,31.6,1,0,0,0,0,1,1,0,1,0,0
2018-02-24/Bournemouth-Newcastle,183,296332,Lys Mousset,88,90.6,46.4,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,183,13846,Dan Gosling,88,93.3,50.9,53.2,24.7,1,1,0,1,0,0,0,0,1,0,1
2018-02-24/Bournemouth-Newcastle,183,69912,Junior Stanislas,93,79.5,36.0,,,1,0,0,1,0,0,0,0,0,1,0
2018-02-24/Bournemouth-Newcastle,183,68662,Steve Cook,93,88.2,54.0,,,1,0,1,0,0,1,0,0,0,1,0
2018-01-04/Tottenham-West Ham,30,83532,Harry Kane,3,97.1,60.0,25.5,2.8,1,0,0,1,0,0,0,0,0,0,0
2018-01-04/Tottenham-West Ham,30,322655,Davinson Sánchez,4,91.0,45.8,,,1,0,1,0,0,1,0,0,0,1,0
2018-01-04/Tottenham-West Ham,30,83532,Harry Kane,14,91.0,40.2,,,1,0,0,1,0,0,0,0,0,1,0
2018-01-04/Tottenham-West Ham,30,69344,Christian Eriksen,14,93.9,39.0,,,1,0,0,1,0,0,0,0,0,1,0
2018-01-04/Tottenham-West Ham,30,83532,Harry Kane,27,80.5,69.3,46.1,3.2,1,0,0,1,0,0,0,0,1,0,0
